,Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,media views,media engagements,date,time_extracted,Day,Month,Year
1077,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris #vestibulum,4124925774498900,2020-10-07 23:08:00+00:00,1406.0,237.0,0.1685633,4.0,3,28.0,6.0,4,0,29,163.0,163.0,2020-10-07,23:08,7,10,2020
1078,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis #metus,1924193357386050,2020-10-07 21:50:00+00:00,41.0,1.0,0.024390244,0.0,0,0.0,0.0,0,0,1,0.0,0.0,2020-10-07,21:50,7,10,2020
1079,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam #lectus,1170558010062840,2020-10-07 21:40:00+00:00,26.0,1.0,0.038461538,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-10-07,21:40,7,10,2020
1080,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id #ac,5716332585664370,2020-10-07 20:32:00+00:00,207.0,8.0,0.038647343,0.0,1,1.0,0.0,0,0,5,30.0,1.0,2020-10-07,20:32,7,10,2020
1081,dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros #pellentesque,8980006310087600,2020-10-07 20:29:00+00:00,262.0,6.0,0.022900763,0.0,1,2.0,0.0,0,0,3,0.0,0.0,2020-10-07,20:29,7,10,2020
1082,quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla #id,1654112907204830,2020-10-07 20:13:00+00:00,166.0,5.0,0.030120482,0.0,0,3.0,0.0,0,0,1,19.0,1.0,2020-10-07,20:13,7,10,2020
1083,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at #pretium,5630043640879400,2020-10-07 19:59:00+00:00,841.0,21.0,0.024970273,0.0,2,3.0,0.0,0,0,16,0.0,0.0,2020-10-07,19:59,7,10,2020
1084,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede #lectus,1266780782824210,2020-10-07 18:41:00+00:00,223.0,2.0,0.00896861,0.0,0,1.0,0.0,0,0,1,0.0,0.0,2020-10-07,18:41,7,10,2020
1085,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi #dapibus,5163592446962800,2020-10-07 18:29:00+00:00,144.0,5.0,0.034722222,0.0,0,4.0,0.0,0,0,1,32.0,0.0,2020-10-07,18:29,7,10,2020
1086,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc #mi,2423459022691470,2020-10-07 18:17:00+00:00,156.0,1.0,0.006410256,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-10-07,18:17,7,10,2020
1087,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien #sed,8905146446245500,2020-10-07 17:38:00+00:00,156.0,1.0,0.006410256,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-10-07,17:38,7,10,2020
1088,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque #non,993027407415362,2020-10-07 17:04:00+00:00,402.0,3.0,0.007462687,0.0,0,1.0,2.0,0,0,0,0.0,0.0,2020-10-07,17:04,7,10,2020
1089,habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas #luctus,3310595255049610,2020-10-07 15:55:00+00:00,254.0,1.0,0.003937008,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-10-07,15:55,7,10,2020
1090,mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar #ipsum,729509798696640,2020-10-07 13:16:00+00:00,1673.0,104.0,0.062163778,0.0,0,32.0,1.0,1,1,11,58.0,58.0,2020-10-07,13:16,7,10,2020
1091,sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac #neque,2481778754840560,2020-10-07 13:16:00+00:00,150.0,3.0,0.02,0.0,0,0.0,0.0,0,1,2,0.0,0.0,2020-10-07,13:16,7,10,2020
1093,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut #phasellus,8975192868202440,2020-10-07 11:31:00+00:00,4489.0,463.0,0.103141011,1.0,8,58.0,9.0,2,3,115,267.0,267.0,2020-10-07,11:31,7,10,2020
1094,sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor #nascetur,7633058220391890,2020-10-07 11:24:00+00:00,250.0,14.0,0.056,0.0,1,5.0,0.0,0,0,3,38.0,5.0,2020-10-07,11:24,7,10,2020
1095,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede #vestibulum,8870354927860360,2020-10-07 02:40:00+00:00,75.0,1.0,0.013333333,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-10-07,02:40,7,10,2020
1096,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse #ornare,9969114625956760,2020-10-07 01:51:00+00:00,174.0,5.0,0.028735632,0.0,0,2.0,0.0,0,0,2,49.0,1.0,2020-10-07,01:51,7,10,2020
1097,donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum #quam,1703170028192360,2020-10-07 01:19:00+00:00,585.0,5.0,0.008547009,0.0,0,5.0,0.0,0,0,0,0.0,0.0,2020-10-07,01:19,7,10,2020
1098,in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at #volutpat,9484370045096450,2020-10-07 00:55:00+00:00,67.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-10-07,00:55,7,10,2020
1099,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi #at,1994381959414500,2020-10-06 23:12:00+00:00,85.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-10-06,23:12,6,10,2020
1100,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc #integer,8884869107640920,2020-10-06 22:57:00+00:00,148.0,9.0,0.060810811,0.0,0,0.0,1.0,0,0,8,0.0,0.0,2020-10-06,22:57,6,10,2020
1101,rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit #volutpat,9944333215096840,2020-10-06 22:46:00+00:00,199.0,2.0,0.010050251,0.0,0,1.0,0.0,0,0,1,0.0,0.0,2020-10-06,22:46,6,10,2020
1102,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes #fermentum,4629397161625890,2020-10-06 22:24:00+00:00,2958.0,311.0,0.105138607,0.0,5,42.0,5.0,2,2,70,185.0,185.0,2020-10-06,22:24,6,10,2020
1103,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices #proin,7765795310510220,2020-10-06 22:03:00+00:00,492.0,8.0,0.016260163,0.0,0,4.0,0.0,0,0,3,173.0,1.0,2020-10-06,22:03,6,10,2020
1104,nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet #vulputate,6346522449980820,2020-10-06 21:57:00+00:00,1911.0,70.0,0.036630037,3.0,3,34.0,6.0,0,7,10,336.0,7.0,2020-10-06,21:57,6,10,2020
1105,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper #et,7075293777474060,2020-10-06 21:47:00+00:00,58.0,11.0,0.189655172,0.0,0,0.0,0.0,11,0,0,0.0,0.0,2020-10-06,21:47,6,10,2020
1106,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis #ipsum,218629210778552,2020-10-06 21:27:00+00:00,2191.0,42.0,0.019169329,2.0,2,6.0,1.0,0,3,28,0.0,0.0,2020-10-06,21:27,6,10,2020
1107,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum #felis,8457625023987870,2020-10-06 20:14:00+00:00,982.0,31.0,0.031568228,0.0,2,18.0,2.0,0,0,9,0.0,0.0,2020-10-06,20:14,6,10,2020
1108,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim #amet,9480886540593760,2020-10-06 19:21:00+00:00,108.0,1.0,0.009259259,0.0,0,1.0,0.0,0,0,0,15.0,0.0,2020-10-06,19:21,6,10,2020
1109,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum #lorem,6893885450876860,2020-10-06 19:09:00+00:00,208.0,8.0,0.038461538,0.0,0,2.0,2.0,0,3,1,0.0,0.0,2020-10-06,19:09,6,10,2020
1110,sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor #et,3375468766396350,2020-10-06 19:03:00+00:00,142.0,9.0,0.063380282,0.0,0,2.0,0.0,0,0,7,0.0,0.0,2020-10-06,19:03,6,10,2020
1111,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse #fusce,3415145824542880,2020-10-06 18:57:00+00:00,153.0,1.0,0.006535948,0.0,0,1.0,0.0,0,0,0,21.0,0.0,2020-10-06,18:57,6,10,2020
1112,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id #libero,4641182314046880,2020-10-06 18:51:00+00:00,269.0,5.0,0.018587361,0.0,0,4.0,0.0,0,0,1,0.0,0.0,2020-10-06,18:51,6,10,2020
1113,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit #tempor,5535276931929340,2020-10-06 18:47:00+00:00,196.0,7.0,0.035714286,0.0,0,3.0,0.0,0,0,1,56.0,3.0,2020-10-06,18:47,6,10,2020
1114,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac #faucibus,9874282483410580,2020-10-06 18:24:00+00:00,204.0,3.0,0.014705882,0.0,0,0.0,0.0,1,0,2,29.0,0.0,2020-10-06,18:24,6,10,2020
1115,augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet #lacus,9257592629903220,2020-10-06 17:49:00+00:00,242.0,5.0,0.020661157,0.0,0,0.0,0.0,0,0,1,52.0,4.0,2020-10-06,17:49,6,10,2020
1116,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer #aenean,8689974623780340,2020-10-06 17:41:00+00:00,141.0,3.0,0.021276596,0.0,0,3.0,0.0,0,0,0,22.0,0.0,2020-10-06,17:41,6,10,2020
1117,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in #massa,6263416602140440,2020-10-06 17:37:00+00:00,32.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-10-06,17:37,6,10,2020
1118,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi #purus,145928678912749,2020-10-06 17:32:00+00:00,112.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,8.0,0.0,2020-10-06,17:32,6,10,2020
1119,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id #sociis,239343432081755,2020-10-06 17:28:00+00:00,143.0,4.0,0.027972028,0.0,1,0.0,0.0,0,0,3,0.0,0.0,2020-10-06,17:28,6,10,2020
1120,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis #in,8055185659970900,2020-10-06 17:26:00+00:00,159.0,10.0,0.062893082,0.0,1,2.0,0.0,0,0,7,0.0,0.0,2020-10-06,17:26,6,10,2020
1121,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque #volutpat,6712529207499080,2020-10-06 17:06:00+00:00,200.0,4.0,0.02,0.0,0,1.0,0.0,0,0,3,0.0,0.0,2020-10-06,17:06,6,10,2020
1122,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus #posuere,8610544703231750,2020-10-06 17:05:00+00:00,198.0,10.0,0.050505051,0.0,0,4.0,1.0,0,0,3,70.0,2.0,2020-10-06,17:05,6,10,2020
1123,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta #sem,9468377538703290,2020-10-06 16:15:00+00:00,353.0,10.0,0.028328612,0.0,1,5.0,1.0,0,0,3,0.0,0.0,2020-10-06,16:15,6,10,2020
1124,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis #nisl,9473808260479380,2020-10-06 16:05:00+00:00,199.0,5.0,0.025125628,0.0,0,3.0,0.0,0,0,2,0.0,0.0,2020-10-06,16:05,6,10,2020
1125,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis #velit,71307705682789,2020-10-06 16:04:00+00:00,1459.0,126.0,0.086360521,1.0,2,33.0,3.0,0,1,5,81.0,81.0,2020-10-06,16:04,6,10,2020
1126,neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut #magna,8188818728247290,2020-10-06 16:00:00+00:00,168.0,21.0,0.125,0.0,1,3.0,0.0,17,0,0,0.0,0.0,2020-10-06,16:00,6,10,2020
1127,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in #metus,7672278792430700,2020-10-06 16:00:00+00:00,601.0,9.0,0.014975042,1.0,0,8.0,0.0,0,0,0,0.0,0.0,2020-10-06,16:00,6,10,2020
1128,id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi #vehicula,6218951705298870,2020-10-06 15:18:00+00:00,183.0,4.0,0.021857923,0.0,0,2.0,0.0,0,0,2,0.0,0.0,2020-10-06,15:18,6,10,2020
1129,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec #dapibus,2341804318218630,2020-10-06 15:17:00+00:00,719.0,50.0,0.069541029,0.0,0,15.0,0.0,0,0,7,28.0,28.0,2020-10-06,15:17,6,10,2020
1130,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean #adipiscing,6211488757748530,2020-10-06 15:11:00+00:00,380.0,8.0,0.021052632,0.0,0,2.0,2.0,1,0,0,58.0,3.0,2020-10-06,15:11,6,10,2020
1131,eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis #vestibulum,979716869062609,2020-10-06 15:08:00+00:00,270.0,8.0,0.02962963,0.0,1,2.0,0.0,0,0,5,0.0,0.0,2020-10-06,15:08,6,10,2020
1132,eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis #erat,3118098085823220,2020-10-06 15:05:00+00:00,507.0,4.0,0.007889546,0.0,0,1.0,3.0,0,0,0,0.0,0.0,2020-10-06,15:05,6,10,2020
1133,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut #in,2646284079609860,2020-10-06 15:05:00+00:00,75.0,2.0,0.026666667,0.0,0,1.0,0.0,0,0,1,18.0,0.0,2020-10-06,15:05,6,10,2020
1134,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices #morbi,3854244109568170,2020-10-06 14:47:00+00:00,1350.0,114.0,0.084444444,5.0,3,14.0,3.0,14,0,19,56.0,56.0,2020-10-06,14:47,6,10,2020
1135,id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit #congue,9350374659958770,2020-10-06 13:13:00+00:00,143.0,3.0,0.020979021,0.0,1,1.0,0.0,0,0,1,38.0,0.0,2020-10-06,13:13,6,10,2020
1136,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor #sem,2328355984955390,2020-10-06 11:11:00+00:00,110.0,6.0,0.054545455,0.0,1,1.0,4.0,0,0,0,0.0,0.0,2020-10-06,11:11,6,10,2020
1137,nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit #sapien,6352770623899840,2020-10-06 11:07:00+00:00,656.0,9.0,0.013719512,0.0,1,1.0,2.0,0,0,5,0.0,0.0,2020-10-06,11:07,6,10,2020
1138,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer #eget,1545885402365220,2020-10-06 10:32:00+00:00,1271.0,463.0,0.364280094,0.0,0,0.0,3.0,0,0,1,459.0,459.0,2020-10-06,10:32,6,10,2020
1139,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae #maecenas,1899240801211820,2020-10-06 10:28:00+00:00,7435.0,919.0,0.123604573,1.0,20,61.0,6.0,1,6,262,562.0,562.0,2020-10-06,10:28,6,10,2020
1140,vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis #nulla,3376814354332920,2020-10-06 01:16:00+00:00,63.0,1.0,0.015873016,0.0,0,1.0,0.0,0,0,0,11.0,0.0,2020-10-06,01:16,6,10,2020
1141,in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam #nonummy,3909037307394000,2020-10-06 01:15:00+00:00,69.0,6.0,0.086956522,0.0,0,2.0,1.0,0,0,3,0.0,0.0,2020-10-06,01:15,6,10,2020
1142,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in #non,2526345199773410,2020-10-06 00:56:00+00:00,74.0,5.0,0.067567568,0.0,0,2.0,1.0,0,0,2,0.0,0.0,2020-10-06,00:56,6,10,2020
1143,placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse #non,4484401884839100,2020-10-05 22:11:00+00:00,104.0,2.0,0.019230769,0.0,0,2.0,0.0,0,0,0,0.0,0.0,2020-10-05,22:11,5,10,2020
1144,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci #suscipit,1884642095238090,2020-10-05 22:05:00+00:00,154.0,5.0,0.032467532,0.0,2,2.0,0.0,0,0,1,0.0,0.0,2020-10-05,22:05,5,10,2020
